section,title,date,page,url
기업/종목분석,"""삼성전자, '갤 S24' 온디바이스 AI 선점 효과…시장 주도할 것""-KB",2024-02-13,8,https://n.news.naver.com/mnews/article/008/0004997712
기업/종목분석,한미약품그룹 임종윤·임종훈 “경영복귀…선전포고”,2024-02-13,8,https://n.news.naver.com/mnews/article/277/0005378899
기업/종목분석,"슈프리마, 네옴시티 등 중동 신규 수주로 올해 실적 성장 본격화-키움證",2024-02-13,8,https://n.news.naver.com/mnews/article/008/0004997717
기업/종목분석,"증권가, 크래프톤 목표가 줄상향…""매출 지속성장 가능 증명""",2024-02-13,8,https://n.news.naver.com/mnews/article/001/0014501397
기업/종목분석,"“엔씨소프트, 내년 신작 출시 이전까지 보수적 접근 추천”…목표가 ↓",2024-02-13,8,https://n.news.naver.com/mnews/article/009/0005257541
기업/종목분석,"“크래프톤, 펍지로 실적 성장과 신작 모멘텀 기대”…목표가↑",2024-02-13,8,https://n.news.naver.com/mnews/article/009/0005257539
기업/종목분석,"삼표시멘트, 시멘트 연계 폐기물 처리로 수익 향상 기대-그로쓰리서치",2024-02-13,8,https://n.news.naver.com/mnews/article/014/0005141186
기업/종목분석,"""LIG넥스원, 사우디 천궁 수주로 이익 확대 전망…목표가↑""-다올",2024-02-13,8,https://n.news.naver.com/mnews/article/015/0004947538
기업/종목분석,"하나증권 ""팬오션, 모기업 하림그룹의 HMM 인수 결렬 긍정적""",2024-02-13,8,https://n.news.naver.com/mnews/article/001/0014501384
기업/종목분석,"엔씨소프트, 유례없이 안 좋은 상황…""개발력 의구심 해결해야""-한투",2024-02-13,8,https://n.news.naver.com/mnews/article/008/0004997705
기업/종목분석,"[클릭 e종목]""한국항공우주, 신규 수주 성장 기대""",2024-02-13,8,https://n.news.naver.com/mnews/article/277/0005378881
기업/종목분석,"[클릭 e종목]""한국항공우주, 올해 해외 수주 증가 기대""",2024-02-13,8,https://n.news.naver.com/mnews/article/277/0005378876
기업/종목분석,"[클릭 e종목]“재영솔루텍, 올해 OIS 액추에이터 본격 성장”",2024-02-13,8,https://n.news.naver.com/mnews/article/277/0005378874
기업/종목분석,"""바닥 다지는 엔터주…3월부터 본격 반등 전망""-대신",2024-02-13,9,https://n.news.naver.com/mnews/article/015/0004947536
기업/종목분석,"카카오게임즈, 신작 흥행 여부가 관건…목표주가 2.6만원-KB",2024-02-13,9,https://n.news.naver.com/mnews/article/008/0004997702
기업/종목분석,"“지주회사, 주주환원 신뢰도 강화…재평가 계기”-SK",2024-02-13,9,https://n.news.naver.com/mnews/article/018/0005671851
기업/종목분석,"팬오션, 벌크선 시황 개선·LNG선 도입해 이익개선 기대…목표가 13%↑ -NH",2024-02-13,9,https://n.news.naver.com/mnews/article/018/0005671850
기업/종목분석,"롯데쇼핑, 7년 만에 연간 순이익..올해 가이던스는 기대 이하-한투",2024-02-13,9,https://n.news.naver.com/mnews/article/008/0004997701
기업/종목분석,"크래프톤, 4Q 어닝서프라이즈…목표가 26%↑-대신",2024-02-13,9,https://n.news.naver.com/mnews/article/018/0005671849
기업/종목분석,"[클릭 e종목]""CJ대한통운, 11년 연속 구조적 실적개선 이어갈것""",2024-02-13,9,https://n.news.naver.com/mnews/article/277/0005378862
기업/종목분석,"칩스앤미디어, ""실적 기대치 부합""…AI 관련 매출 가속화 전망-하이",2024-02-13,9,https://n.news.naver.com/mnews/article/008/0004997699
기업/종목분석,"[클릭 e종목]""LG유플러스, 목표주가 1.1만->1만원‥하향조정""",2024-02-13,9,https://n.news.naver.com/mnews/article/277/0005378861
기업/종목분석,"“아이씨에이치, 올해 실적 턴어라운드 예상”",2024-02-13,9,https://n.news.naver.com/mnews/article/009/0005257533
기업/종목분석,"""카카오게임즈, 전방 환경 어려워…도전에 대한 성과 필요한 때""-메리츠",2024-02-13,9,https://n.news.naver.com/mnews/article/015/0004947533
기업/종목분석,"강원랜드, 2조5000억원 넘는 순현금…주주환원 정책 조건 갖춰-신한",2024-02-13,9,https://n.news.naver.com/mnews/article/018/0005671846
기업/종목분석,"크래프톤, 모바일에서 서프라이즈 실적…목표가↑-상상인",2024-02-13,9,https://n.news.naver.com/mnews/article/008/0004997694
기업/종목분석,"[클릭 e종목]""코웨이, 안정적 현금흐름 창출…목표가 6% ↑",2024-02-13,9,https://n.news.naver.com/mnews/article/277/0005378850
기업/종목분석,"""삼성전자, 내년 온디바이스 AI 55% 점유…20억개 기기 연결""",2024-02-13,9,https://n.news.naver.com/mnews/article/018/0005671845
기업/종목분석,"신한지주, 중요한 것에 집중…목표주가 '상향'-한투",2024-02-13,9,https://n.news.naver.com/mnews/article/008/0004997693
기업/종목분석,"현대로템, 전차 주도 실적 개선 이어질 전망-IBK",2024-02-13,9,https://n.news.naver.com/mnews/article/008/0004997697
기업/종목분석,"[클릭 e종목]""신한지주, 주주환원 확대 기대…목표가↑""",2024-02-13,9,https://n.news.naver.com/mnews/article/277/0005378849
기업/종목분석,"[클릭 e종목]""롯데쇼핑, 저 PBR 원인 대거 해소…목표가↑""",2024-02-13,9,https://n.news.naver.com/mnews/article/277/0005378848
기업/종목분석,"[클릭 e종목]""엔씨소프트, 영업익 기대치 하회…목표가 35만원으로 하향""",2024-02-13,9,https://n.news.naver.com/mnews/article/277/0005378847
기업/종목분석,"팬오션, HMM 인수 결렬 오히려 긍정적…투자의견 '매수' -하나",2024-02-13,10,https://n.news.naver.com/mnews/article/018/0005671843
